"5664","06/13","22:57:14","Recv","S6F12",Event Report Acknowledge
"5663","06/13","22:57:15","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"5662","06/13","22:57:15","Recv","S6F12",Event Report Acknowledge
"5661","06/13","22:57:18","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"5660","06/13","22:57:18","Recv","S6F12",Event Report Acknowledge
"5659","06/13","22:57:32","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"5658","06/13","22:57:32","Recv","S6F12",Event Report Acknowledge
"5657","06/13","22:57:36","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"5656","06/13","22:57:36","Recv","S6F12",Event Report Acknowledge
"5655","06/13","22:57:37","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"5654","06/13","22:57:37","Recv","S6F12",Event Report Acknowledge
"5653","06/13","22:57:41","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"5652","06/13","22:57:41","Recv","S6F12",Event Report Acknowledge
"5651","06/13","22:57:44","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"5650","06/13","22:57:44","Recv","S6F12",Event Report Acknowledge
"5649","06/13","22:57:48","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"5648","06/13","22:57:48","Recv","S6F12",Event Report Acknowledge
"5647","06/13","22:57:49","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"5646","06/13","22:57:49","Recv","S6F12",Event Report Acknowledge
"5645","06/13","22:57:53","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"5644","06/13","22:57:53","Recv","S6F12",Event Report Acknowledge
"5643","06/13","22:59:01","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:43)"
"5642","06/13","22:59:01","Recv","S6F12",Event Report Acknowledge
"5641","06/13","22:59:01","Send","S6F11",CEID:110688 PJSMSCT-6(PROCESSING->PROCESSINGCOMPLETE)
"5640","06/13","22:59:01","Recv","S6F12",Event Report Acknowledge
"5639","06/13","22:59:01","Send","S6F11",CEID:102448 DepositionRecipeFinished
"5638","06/13","22:59:01","Recv","S6F12",Event Report Acknowledge
"5637","06/13","22:59:01","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"5636","06/13","22:59:01","Recv","S6F12",Event Report Acknowledge
"5635","06/13","22:59:06","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"5634","06/13","22:59:06","Recv","S6F12",Event Report Acknowledge
"5633","06/13","22:59:13","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:08)"
"5632","06/13","22:59:13","Recv","S6F12",Event Report Acknowledge
"5631","06/13","22:59:14","Send","S6F11",CEID:102448 DepositionRecipeFinished
"5630","06/13","22:59:14","Recv","S6F12",Event Report Acknowledge
"5629","06/13","22:59:28","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:08:33)"
"5628","06/13","22:59:28","Recv","S6F12",Event Report Acknowledge
"5627","06/13","22:59:34","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"5626","06/13","22:59:35","Recv","S6F12",Event Report Acknowledge
"5625","06/13","22:59:35","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"5624","06/13","22:59:35","Recv","S6F12",Event Report Acknowledge
"5623","06/13","22:59:39","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"5622","06/13","22:59:39","Recv","S6F12",Event Report Acknowledge
"5621","06/13","22:59:39","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"5620","06/13","22:59:40","Recv","S6F12",Event Report Acknowledge
"5619","06/13","22:59:45","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"5618","06/13","22:59:45","Recv","S6F12",Event Report Acknowledge
"5617","06/13","22:59:45","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"5616","06/13","22:59:45","Recv","S6F12",Event Report Acknowledge
"5615","06/13","22:59:50","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"5614","06/13","22:59:50","Recv","S6F12",Event Report Acknowledge
"5613","06/13","23:00:02","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"5612","06/13","23:00:02","Recv","S6F12",Event Report Acknowledge
"5611","06/13","23:00:03","Send","S6F11",CEID:102432 DepositionRecipeStarted
"5610","06/13","23:00:03","Recv","S6F12",Event Report Acknowledge
"5609","06/13","23:00:13","Send","S6F11","CEID:78289 WaferMovedStartRC1BERbt (RC1 Finished Wafer in 00:08:31)"
"5608","06/13","23:00:13","Recv","S6F12",Event Report Acknowledge
"5607","06/13","23:00:20","Send","S6F11",CEID:78305 WaferMovedFinishRC1BERbt
"5606","06/13","23:00:20","Recv","S6F12",Event Report Acknowledge
"5605","06/13","23:00:20","Send","S6F11",CEID:78257 WaferMovedStartBERbtRC1
"5604","06/13","23:00:21","Recv","S6F12",Event Report Acknowledge
"5603","06/13","23:00:25","Send","S6F11","CEID:78273 WaferMovedFinishBERbtRC1 (RC1 Wafer Entered)"
"5602","06/13","23:00:25","Recv","S6F12",Event Report Acknowledge
"5601","06/13","23:00:25","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"5600","06/13","23:00:26","Recv","S6F12",Event Report Acknowledge
"5599","06/13","23:00:30","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"5598","06/13","23:00:30","Recv","S6F12",Event Report Acknowledge
"5597","06/13","23:00:49","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"5596","06/13","23:00:49","Recv","S6F12",Event Report Acknowledge
"5595","06/13","23:00:49","Send","S6F11",CEID:102432 DepositionRecipeStarted
"5594","06/13","23:00:49","Recv","S6F12",Event Report Acknowledge
"5593","06/13","23:01:59","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"5592","06/13","23:01:59","Recv","S6F12",Event Report Acknowledge
"5591","06/13","23:02:04","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"5590","06/13","23:02:04","Recv","S6F12",Event Report Acknowledge
"5589","06/13","23:02:05","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"5588","06/13","23:02:05","Recv","S6F12",Event Report Acknowledge
"5587","06/13","23:02:08","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"5586","06/13","23:02:08","Recv","S6F12",Event Report Acknowledge
"5585","06/13","23:02:08","Send","S6F11",CEID:110704 PJSMSCT-7(PROCESSCOMPLETE->nostate)
"5584","06/13","23:02:08","Recv","S6F12",Event Report Acknowledge
"5583","06/13","23:02:09","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"5582","06/13","23:02:09","Recv","S6F12",Event Report Acknowledge
"5581","06/13","23:02:09","Send","S6F11",CEID:114848 CJSMSCT-10(EXECUTING->COMPLETED)
"5580","06/13","23:02:09","Recv","S6F12",Event Report Acknowledge
"5579","06/13","23:02:12","Recv","S3F17",Carrier Action Request 
"5578","06/13","23:02:12","Send","S3F18",Carrier Action Acknowledge 
"5577","06/13","23:02:13","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"5576","06/13","23:02:13","Recv","S6F12",Event Report Acknowledge
"5575","06/13","23:02:13","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"5574","06/13","23:02:13","Recv","S6F12",Event Report Acknowledge
"5573","06/13","23:02:14","Send","S6F11",CEID:94432 CarrierCloseed
"5572","06/13","23:02:14","Recv","S6F12",Event Report Acknowledge
"5571","06/13","23:02:18","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"5570","06/13","23:02:18","Recv","S6F12",Event Report Acknowledge
"5569","06/13","23:02:19","Send","S6F11",CEID:94400 CarrierUndocked
"5568","06/13","23:02:19","Recv","S6F12",Event Report Acknowledge
"5567","06/13","23:02:21","Send","S6F11",CEID:107264 LPTSMSCT-9(TRANSFERBLOCKED->READYTOUNLOAD)
"5566","06/13","23:02:21","Recv","S6F12",Event Report Acknowledge
"5565","06/13","23:02:22","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:08)"
"5564","06/13","23:02:22","Recv","S6F12",Event Report Acknowledge
"5563","06/13","23:02:22","Send","S6F11",CEID:102448 DepositionRecipeFinished
"5562","06/13","23:02:22","Recv","S6F12",Event Report Acknowledge
"5561","06/13","23:02:43","Send","S6F11",CEID:94368 CarrierUnclamped
"5560","06/13","23:02:43","Recv","S6F12",Event Report Acknowledge
"5559","06/13","23:02:43","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"5558","06/13","23:02:44","Recv","S6F12",Event Report Acknowledge
"5557","06/13","23:02:48","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"5556","06/13","23:02:48","Recv","S6F12",Event Report Acknowledge
"5555","06/13","23:02:49","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"5554","06/13","23:02:49","Recv","S6F12",Event Report Acknowledge
"5553","06/13","23:02:52","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"5552","06/13","23:02:52","Recv","S6F12",Event Report Acknowledge
"5551","06/13","23:02:52","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"5550","06/13","23:02:52","Recv","S6F12",Event Report Acknowledge
"5549","06/13","23:02:55","Send","S6F11",CEID:94240 MaterialRemoved
"5548","06/13","23:02:55","Recv","S6F12",Event Report Acknowledge
"5547","06/13","23:02:57","Send","S6F11",CEID:107248 LPTSMSCT-8(TRANSFERBLOCKED->READYTOLOAD)
"5546","06/13","23:02:57","Recv","S6F12",Event Report Acknowledge
"5545","06/13","23:03:00","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"5544","06/13","23:03:01","Recv","S6F12",Event Report Acknowledge
"5543","06/13","23:03:23","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:08:33)"
"5542","06/13","23:03:23","Recv","S6F12",Event Report Acknowledge
"5541","06/13","23:03:30","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"5540","06/13","23:03:30","Recv","S6F12",Event Report Acknowledge
"5539","06/13","23:03:30","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"5538","06/13","23:03:30","Recv","S6F12",Event Report Acknowledge
"5537","06/13","23:03:35","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"5536","06/13","23:03:35","Recv","S6F12",Event Report Acknowledge
"5535","06/13","23:03:35","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"5534","06/13","23:03:35","Recv","S6F12",Event Report Acknowledge
"5533","06/13","23:03:40","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"5532","06/13","23:03:40","Recv","S6F12",Event Report Acknowledge
"5531","06/13","23:03:58","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"5530","06/13","23:03:58","Recv","S6F12",Event Report Acknowledge
"5529","06/13","23:03:58","Send","S6F11",CEID:102432 DepositionRecipeStarted
"5528","06/13","23:03:58","Recv","S6F12",Event Report Acknowledge
"5527","06/13","23:05:41","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"5526","06/13","23:05:41","Recv","S6F12",Event Report Acknowledge
"5525","06/13","23:05:45","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"5524","06/13","23:05:45","Recv","S6F12",Event Report Acknowledge
"5523","06/13","23:05:45","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"5522","06/13","23:05:45","Recv","S6F12",Event Report Acknowledge
"5521","06/13","23:05:50","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"5520","06/13","23:05:50","Recv","S6F12",Event Report Acknowledge
"5519","06/13","23:05:55","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"5518","06/13","23:05:55","Recv","S6F12",Event Report Acknowledge
"5517","06/13","23:06:00","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"5516","06/13","23:06:00","Recv","S6F12",Event Report Acknowledge
"5515","06/13","23:06:00","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"5514","06/13","23:06:00","Recv","S6F12",Event Report Acknowledge
"5513","06/13","23:06:04","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"5512","06/13","23:06:04","Recv","S6F12",Event Report Acknowledge
"5511","06/13","23:06:28","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"5510","06/13","23:06:28","Recv","S6F12",Event Report Acknowledge
"5509","06/13","23:06:31","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"5508","06/13","23:06:31","Recv","S6F12",Event Report Acknowledge
"5507","06/13","23:06:32","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"5506","06/13","23:06:32","Recv","S6F12",Event Report Acknowledge
"5505","06/13","23:06:36","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"5504","06/13","23:06:36","Recv","S6F12",Event Report Acknowledge
"5503","06/13","23:07:10","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:08)"
"5502","06/13","23:07:10","Recv","S6F12",Event Report Acknowledge
"5501","06/13","23:07:10","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"5500","06/13","23:07:10","Recv","S6F12",Event Report Acknowledge
"5499","06/13","23:07:11","Send","S6F11",CEID:102448 DepositionRecipeFinished
"5498","06/13","23:07:11","Recv","S6F12",Event Report Acknowledge
"5497","06/13","23:07:16","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"5496","06/13","23:07:16","Recv","S6F12",Event Report Acknowledge
"5495","06/13","23:07:39","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:08:00)"
"5494","06/13","23:07:39","Recv","S6F12",Event Report Acknowledge
"5493","06/13","23:07:46","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"5492","06/13","23:07:46","Recv","S6F12",Event Report Acknowledge
"5491","06/13","23:07:46","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"5490","06/13","23:07:46","Recv","S6F12",Event Report Acknowledge
"5489","06/13","23:07:51","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"5488","06/13","23:07:51","Recv","S6F12",Event Report Acknowledge
"5487","06/13","23:07:51","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"5486","06/13","23:07:51","Recv","S6F12",Event Report Acknowledge
"5485","06/13","23:07:56","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"5484","06/13","23:07:56","Recv","S6F12",Event Report Acknowledge
"5483","06/13","23:07:57","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:08)"
"5482","06/13","23:07:57","Recv","S6F12",Event Report Acknowledge
"5481","06/13","23:07:57","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"5480","06/13","23:07:57","Recv","S6F12",Event Report Acknowledge
"5479","06/13","23:07:57","Send","S6F11",CEID:102448 DepositionRecipeFinished
"5478","06/13","23:07:57","Recv","S6F12",Event Report Acknowledge
"5477","06/13","23:08:02","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"5476","06/13","23:08:02","Recv","S6F12",Event Report Acknowledge
"5475","06/13","23:08:14","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"5474","06/13","23:08:14","Recv","S6F12",Event Report Acknowledge
"5473","06/13","23:08:14","Send","S6F11",CEID:102432 DepositionRecipeStarted
"5472","06/13","23:08:14","Recv","S6F12",Event Report Acknowledge
"5471","06/13","23:08:25","Send","S6F11","CEID:78289 WaferMovedStartRC1BERbt (RC1 Finished Wafer in 00:08:00)"
"5470","06/13","23:08:25","Recv","S6F12",Event Report Acknowledge
"5469","06/13","23:08:31","Send","S6F11",CEID:78305 WaferMovedFinishRC1BERbt
"5468","06/13","23:08:31","Recv","S6F12",Event Report Acknowledge
"5467","06/13","23:08:32","Send","S6F11",CEID:78257 WaferMovedStartBERbtRC1
"5466","06/13","23:08:32","Recv","S6F12",Event Report Acknowledge
"5465","06/13","23:08:36","Send","S6F11","CEID:78273 WaferMovedFinishBERbtRC1 (RC1 Wafer Entered)"
"5464","06/13","23:08:36","Recv","S6F12",Event Report Acknowledge
"5463","06/13","23:08:37","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"5462","06/13","23:08:37","Recv","S6F12",Event Report Acknowledge
"5461","06/13","23:08:41","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"5460","06/13","23:08:41","Recv","S6F12",Event Report Acknowledge
"5459","06/13","23:08:59","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"5458","06/13","23:08:59","Recv","S6F12",Event Report Acknowledge
"5457","06/13","23:09:00","Send","S6F11",CEID:102432 DepositionRecipeStarted
"5456","06/13","23:09:00","Recv","S6F12",Event Report Acknowledge
"5455","06/13","23:10:09","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"5454","06/13","23:10:09","Recv","S6F12",Event Report Acknowledge
"5453","06/13","23:10:14","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"5452","06/13","23:10:14","Recv","S6F12",Event Report Acknowledge
"5451","06/13","23:10:14","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"5450","06/13","23:10:14","Recv","S6F12",Event Report Acknowledge
"5449","06/13","23:10:18","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"5448","06/13","23:10:18","Recv","S6F12",Event Report Acknowledge
"5447","06/13","23:10:18","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"5446","06/13","23:10:18","Recv","S6F12",Event Report Acknowledge
"5445","06/13","23:10:21","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"5444","06/13","23:10:21","Recv","S6F12",Event Report Acknowledge
"5443","06/13","23:10:22","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"5442","06/13","23:10:22","Recv","S6F12",Event Report Acknowledge
"5441","06/13","23:10:25","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"5440","06/13","23:10:25","Recv","S6F12",Event Report Acknowledge
"5439","06/13","23:10:56","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"5438","06/13","23:10:56","Recv","S6F12",Event Report Acknowledge
"5437","06/13","23:11:01","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"5436","06/13","23:11:01","Recv","S6F12",Event Report Acknowledge
"5435","06/13","23:11:01","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"5434","06/13","23:11:01","Recv","S6F12",Event Report Acknowledge
"5433","06/13","23:11:05","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"5432","06/13","23:11:05","Recv","S6F12",Event Report Acknowledge
"5431","06/13","23:11:06","Send","S6F11",CEID:102448 DepositionRecipeFinished
"5430","06/13","23:11:06","Recv","S6F12",Event Report Acknowledge
"5429","06/13","23:11:06","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:08)"
"5428","06/13","23:11:06","Recv","S6F12",Event Report Acknowledge
"5427","06/13","23:11:06","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"5426","06/13","23:11:06","Recv","S6F12",Event Report Acknowledge
"5425","06/13","23:11:11","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"5424","06/13","23:11:11","Recv","S6F12",Event Report Acknowledge
"5423","06/13","23:11:33","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:07:58)"
"5422","06/13","23:11:33","Recv","S6F12",Event Report Acknowledge
"5421","06/13","23:11:40","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"5420","06/13","23:11:40","Recv","S6F12",Event Report Acknowledge
"5419","06/13","23:11:41","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"5418","06/13","23:11:41","Recv","S6F12",Event Report Acknowledge
"5417","06/13","23:11:45","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"5416","06/13","23:11:45","Recv","S6F12",Event Report Acknowledge
"5415","06/13","23:11:45","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"5414","06/13","23:11:45","Recv","S6F12",Event Report Acknowledge
"5413","06/13","23:11:51","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"5412","06/13","23:11:51","Recv","S6F12",Event Report Acknowledge
"5411","06/13","23:12:09","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"5410","06/13","23:12:09","Recv","S6F12",Event Report Acknowledge
"5409","06/13","23:12:09","Send","S6F11",CEID:102432 DepositionRecipeStarted
"5408","06/13","23:12:09","Recv","S6F12",Event Report Acknowledge
"5407","06/13","23:13:53","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"5406","06/13","23:13:53","Recv","S6F12",Event Report Acknowledge
"5405","06/13","23:13:57","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"5404","06/13","23:13:57","Recv","S6F12",Event Report Acknowledge
"5403","06/13","23:13:57","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"5402","06/13","23:13:57","Recv","S6F12",Event Report Acknowledge
"5401","06/13","23:14:02","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"5400","06/13","23:14:02","Recv","S6F12",Event Report Acknowledge
"5399","06/13","23:14:03","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
